,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
36,2022-04-24,14:00,Premier League,Matchweek 34,Sun,Home,W,1,0,Wolves,1.0,14.0,5.0,35.7,0.07,0.2,18.4,0.0,0.0,0.0,1.1,1.1,0.08,-0.1,-0.1,Match Report,4.0,4.0,100.0,1.0,0.6,0.6,0.0,0.0,0.0,0.0,6.0,19.0,31.6,23.0,7.0,60.9,46.1,6.0,83.3,60.7,6.0,2.0,33.3,1.0,14.9,268.0,352.0,76.1,4520.0,1938.0,145.0,156.0,92.9,78.0,102.0,76.5,34.0,72.0,47.2,1.0,1.0,12.0,18.0,8.0,2.0,25.0,352.0,318.0,34.0,9.0,1.0,57.0,5.0,8.0,3.0,2.0,1.0,0.0,220.0,40.0,92.0,92.0,199.0,23.0,15.0,9.0,268.0,4.0,7.0,13.0,9.0,22.0,19.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,8.0,11.0,3.0,7.0,14.0,50.0,7.0,209.0,53.0,25.4,56.0,99.0,54.0,17.0,6.0,0.0,11.0,24.0,,21.0,1.0,36.0,495.0,65.0,154.0,255.0,116.0,21.0,463.0,4.0,12.0,33.3,4.0,0.0,285.0,1518.0,863.0,35.0,13.0,4.0,15.0,19.0,322.0,268.0,83.2,25.0,3.0,0.0,0.0,8.0,9.0,5.0,8.0,24.0,14.0,0.0,0.0,0.0,88.0,17.0,16.0,51.5,Burnley
37,2022-04-30,15:00,Premier League,Matchweek 35,Sat,Away,W,2,1,Watford,2.0,17.0,6.0,35.3,0.12,0.33,15.1,1.0,0.0,0.0,2.0,2.0,0.12,0.0,0.0,Match Report,1.0,1.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,7.0,20.0,35.0,18.0,1.0,50.0,41.4,11.0,100.0,78.4,16.0,2.0,12.5,3.0,22.5,289.0,435.0,66.4,6259.0,2438.0,109.0,154.0,70.8,110.0,151.0,72.8,62.0,107.0,57.9,2.0,1.2,9.0,25.0,10.0,5.0,25.0,435.0,376.0,59.0,13.0,0.0,84.0,28.0,17.0,6.0,5.0,0.0,1.0,239.0,65.0,131.0,113.0,232.0,29.0,27.0,4.0,289.0,0.0,14.0,13.0,16.0,21.0,16.0,2.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,12.0,5.0,2.0,7.0,15.0,46.7,8.0,120.0,34.0,28.3,48.0,44.0,28.0,14.0,2.0,0.0,12.0,19.0,,23.0,0.0,54.0,568.0,58.0,164.0,257.0,173.0,36.0,509.0,4.0,13.0,30.8,6.0,1.0,319.0,1508.0,765.0,32.0,11.0,3.0,12.0,10.0,370.0,289.0,78.1,25.0,2.0,0.0,0.0,9.0,15.0,0.0,17.0,19.0,11.0,0.0,0.0,1.0,125.0,31.0,33.0,48.4,Burnley
38,2022-05-07,15:00,Premier League,Matchweek 36,Sat,Home,L,1,3,Aston Villa,1.0,14.0,6.0,42.9,0.07,0.17,15.7,0.0,0.0,0.0,1.7,1.7,0.12,-0.7,-0.7,Match Report,7.0,4.0,57.1,0.0,2.1,-0.9,0.0,0.0,0.0,0.0,5.0,13.0,38.5,23.0,8.0,47.8,41.2,3.0,66.7,52.7,6.0,0.0,0.0,4.0,23.4,365.0,464.0,78.7,7816.0,2879.0,130.0,154.0,84.4,158.0,184.0,85.9,69.0,105.0,65.7,1.0,1.5,11.0,22.0,6.0,3.0,35.0,464.0,422.0,42.0,13.0,1.0,75.0,26.0,11.0,4.0,3.0,0.0,0.0,279.0,72.0,113.0,124.0,273.0,24.0,18.0,10.0,365.0,1.0,7.0,7.0,14.0,24.0,15.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,10.0,6.0,4.0,4.0,5.0,10.0,50.0,5.0,145.0,46.0,31.7,33.0,78.0,34.0,14.0,4.0,0.0,10.0,14.0,,8.0,1.0,49.0,563.0,47.0,186.0,299.0,123.0,20.0,521.0,6.0,9.0,66.7,7.0,0.0,382.0,2114.0,1001.0,36.0,16.0,3.0,15.0,12.0,415.0,365.0,88.0,35.0,1.0,0.0,0.0,15.0,13.0,1.0,11.0,14.0,10.0,0.0,0.0,0.0,90.0,21.0,20.0,51.2,Burnley
39,2022-05-15,12:00,Premier League,Matchweek 37,Sun,Away,L,0,1,Tottenham,0.0,8.0,1.0,12.5,0.0,0.0,14.4,0.0,0.0,0.0,0.7,0.7,0.09,-0.7,-0.7,Match Report,6.0,6.0,100.0,0.0,2.4,1.4,1.0,1.0,0.0,0.0,10.0,23.0,43.5,18.0,5.0,77.8,53.4,9.0,100.0,69.2,12.0,2.0,16.7,3.0,20.6,233.0,323.0,72.1,5405.0,1977.0,81.0,94.0,86.2,90.0,111.0,81.1,57.0,103.0,55.3,0.0,0.7,7.0,16.0,5.0,1.0,15.0,323.0,282.0,41.0,14.0,1.0,40.0,20.0,9.0,2.0,1.0,0.0,0.0,188.0,31.0,104.0,85.0,179.0,17.0,15.0,5.0,233.0,2.0,5.0,12.0,8.0,14.0,7.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,10.0,10.0,1.0,8.0,14.0,57.1,6.0,156.0,34.0,21.8,60.0,61.0,35.0,22.0,8.0,0.0,14.0,15.0,,21.0,0.0,32.0,442.0,65.0,146.0,222.0,93.0,14.0,405.0,5.0,10.0,50.0,5.0,0.0,230.0,1196.0,574.0,23.0,5.0,1.0,6.0,9.0,302.0,233.0,77.2,15.0,2.0,0.0,0.0,11.0,12.0,2.0,9.0,15.0,9.0,0.0,1.0,0.0,64.0,22.0,34.0,39.3,Burnley
40,2022-05-19,20:00,Premier League,Matchweek 18,Thu,Away,D,1,1,Aston Villa,1.0,9.0,3.0,33.3,0.0,0.0,16.0,0.0,1.0,1.0,1.6,0.8,0.09,-0.6,-0.8,Match Report,9.0,8.0,88.9,0.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,30.0,33.3,24.0,7.0,62.5,56.0,15.0,100.0,68.6,21.0,2.0,9.5,1.0,13.9,175.0,259.0,67.6,4282.0,1853.0,64.0,76.0,84.2,57.0,76.0,75.0,50.0,94.0,53.2,0.0,0.7,6.0,13.0,6.0,2.0,15.0,259.0,213.0,46.0,11.0,0.0,54.0,17.0,8.0,6.0,2.0,4.0,0.0,125.0,29.0,105.0,69.0,135.0,16.0,12.0,8.0,175.0,0.0,6.0,10.0,6.0,13.0,6.0,4.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,6.0,10.0,1.0,0.0,1.0,5.0,20.0,4.0,118.0,22.0,18.6,49.0,47.0,22.0,19.0,6.0,0.0,13.0,9.0,,24.0,0.0,29.0,363.0,80.0,163.0,116.0,102.0,17.0,318.0,2.0,8.0,25.0,3.0,0.0,164.0,830.0,331.0,12.0,4.0,2.0,2.0,12.0,221.0,175.0,79.2,15.0,1.0,1.0,0.0,19.0,12.0,0.0,8.0,9.0,6.0,1.0,0.0,0.0,60.0,17.0,18.0,48.6,Burnley
41,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Home,L,1,2,Newcastle Utd,1.0,13.0,4.0,30.8,0.08,0.25,14.8,1.0,0.0,0.0,1.4,1.4,0.11,-0.4,-0.4,Match Report,5.0,4.0,80.0,0.0,2.5,0.5,1.0,1.0,0.0,0.0,9.0,27.0,33.3,24.0,3.0,83.3,55.1,8.0,87.5,67.0,4.0,0.0,0.0,1.0,15.0,280.0,405.0,69.1,5625.0,2213.0,116.0,143.0,81.1,98.0,127.0,77.2,53.0,107.0,49.5,0.0,1.1,10.0,25.0,10.0,4.0,34.0,405.0,343.0,62.0,8.0,0.0,65.0,19.0,12.0,8.0,5.0,3.0,0.0,224.0,57.0,124.0,111.0,205.0,31.0,35.0,4.0,280.0,5.0,15.0,16.0,17.0,21.0,14.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,7.0,7.0,3.0,2.0,1.0,5.0,20.0,4.0,132.0,42.0,31.8,40.0,46.0,46.0,15.0,1.0,0.0,14.0,6.0,,14.0,0.0,53.0,507.0,49.0,133.0,233.0,166.0,25.0,447.0,8.0,19.0,42.1,8.0,1.0,224.0,1092.0,519.0,30.0,8.0,1.0,14.0,11.0,352.0,280.0,79.5,34.0,1.0,0.0,0.0,11.0,10.0,5.0,12.0,6.0,7.0,0.0,1.0,0.0,98.0,25.0,21.0,54.3,Burnley
42,,,,,,,8-15-19,39,57,,37.0,449.0,136.0,30.3,0.08,0.26,16.4,14.0,1.0,2.0,39.0,37.4,0.09,-2.0,-1.4,,185.0,132.0,71.9,10.0,54.6,3.6,5.0,5.0,0.0,0.0,345.0,912.0,37.8,852.0,147.0,73.6,53.1,306.0,93.1,66.2,395.0,37.0,9.4,66.0,18.1,9508.0,13895.0,68.4,199165.0,82436.0,4020.0,4911.0,81.9,3405.0,4445.0,76.6,1865.0,3864.0,48.3,30.0,27.7,273.0,801.0,251.0,90.0,873.0,13895.0,12157.0,1738.0,377.0,26.0,2389.0,527.0,510.0,182.0,147.0,15.0,6.0,6881.0,2182.0,4832.0,3977.0,7132.0,948.0,783.0,239.0,9508.0,94.0,326.0,441.0,450.0,579.0,385.0,77.0,23.0,34.0,49.0,11.0,56.0,35.0,8.0,5.0,3.0,5.0,0.0,629.0,389.0,299.0,250.0,80.0,221.0,553.0,40.0,332.0,5527.0,1499.0,27.1,1770.0,2362.0,1395.0,730.0,236.0,8.0,494.0,654.0,,903.0,11.0,41.0,18348.0,2462.0,6067.0,8207.0,4967.0,730.0,16651.0,255.0,478.0,53.3,283.0,15.0,9445.0,47801.0,22966.0,908.0,337.0,83.0,434.0,329.0,12410.0,9508.0,76.6,873.0,72.0,2.0,0.0,507.0,422.0,106.0,510.0,654.0,389.0,2.0,4.0,2.0,3450.0,984.0,912.0,51.9,Burnley
0,2021-08-14,15:00,Premier League,Matchweek 1,Sat,Home,W,3,2,Aston Villa,3.0,13.0,7.0,53.8,0.23,0.43,17.4,0.0,0.0,0.0,1.2,1.2,0.1,1.8,1.8,Match Report,1.0,0.0,0.0,0.0,1.8,-0.2,1.0,1.0,0.0,0.0,7.0,18.0,38.9,24.0,5.0,50.0,41.6,8.0,75.0,55.3,13.0,1.0,7.7,0.0,11.2,247.0,340.0,72.6,5527.0,2016.0,83.0,100.0,83.0,111.0,137.0,81.0,51.0,97.0,52.6,2.0,0.9,11.0,17.0,3.0,0.0,25.0,340.0,295.0,45.0,15.0,0.0,37.0,14.0,7.0,2.0,1.0,1.0,0.0,172.0,56.0,112.0,74.0,206.0,22.0,17.0,6.0,247.0,0.0,13.0,15.0,5.0,22.0,15.0,1.0,3.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,1.0,1.0,0.0,13.0,9.0,9.0,4.0,0.0,3.0,20.0,15.0,17.0,127.0,36.0,28.3,45.0,67.0,15.0,9.0,2.0,0.0,7.0,13.0,,23.0,0.0,39.0,447.0,75.0,224.0,169.0,78.0,18.0,406.0,13.0,19.0,68.4,14.0,4.0,253.0,1413.0,900.0,35.0,10.0,9.0,12.0,12.0,318.0,247.0,77.7,25.0,3.0,0.0,0.0,21.0,15.0,0.0,7.0,13.0,9.0,0.0,1.0,0.0,87.0,18.0,15.0,54.5,Watford
1,2021-08-21,17:30,Premier League,Matchweek 2,Sat,Away,L,0,2,Brighton,0.0,10.0,1.0,10.0,0.0,0.0,18.0,0.0,0.0,0.0,0.9,0.9,0.09,-0.9,-0.9,Match Report,3.0,1.0,33.3,0.0,1.1,-0.9,0.0,0.0,0.0,0.0,1.0,5.0,20.0,18.0,3.0,27.8,29.7,8.0,0.0,27.3,8.0,1.0,12.5,0.0,13.5,383.0,466.0,82.2,8228.0,2700.0,104.0,120.0,86.7,211.0,238.0,88.7,66.0,91.0,72.5,0.0,0.8,9.0,28.0,10.0,1.0,42.0,466.0,420.0,46.0,11.0,1.0,49.0,11.0,13.0,2.0,0.0,1.0,0.0,336.0,52.0,78.0,110.0,305.0,11.0,22.0,8.0,383.0,1.0,5.0,13.0,14.0,17.0,16.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,9.0,4.0,0.0,0.0,4.0,0.0,4.0,129.0,35.0,27.1,39.0,56.0,34.0,19.0,5.0,1.0,14.0,19.0,,26.0,0.0,43.0,585.0,77.0,254.0,219.0,147.0,19.0,540.0,6.0,11.0,54.5,8.0,1.0,388.0,1653.0,955.0,32.0,6.0,5.0,5.0,16.0,442.0,383.0,86.7,42.0,0.0,0.0,0.0,8.0,10.0,1.0,13.0,19.0,5.0,0.0,0.0,0.0,65.0,19.0,14.0,57.6,Watford
2,2021-08-24,19:45,EFL Cup,Second round,Tue,Home,W,1,0,Crystal Palace,1.0,9.0,2.0,22.2,0.11,0.5,,,0.0,0.0,,,,,,Match Report,4.0,4.0,100.0,1.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,11.0,,,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,16.0,13.0,0.0,10.0,11.0,11.0,,,0.0,,,,,Watford
3,2021-08-29,14:00,Premier League,Matchweek 3,Sun,Away,L,0,1,Tottenham,0.0,9.0,1.0,11.1,0.0,0.0,16.6,1.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6,Match Report,8.0,7.0,87.5,0.0,1.2,0.2,0.0,0.0,0.0,0.0,5.0,14.0,35.7,29.0,10.0,34.5,37.6,9.0,44.4,36.3,11.0,0.0,0.0,0.0,11.7,327.0,405.0,80.7,7105.0,2150.0,98.0,116.0,84.5,170.0,186.0,91.4,55.0,85.0,64.7,0.0,0.6,8.0,8.0,3.0,2.0,17.0,405.0,357.0,48.0,9.0,0.0,59.0,16.0,11.0,3.0,2.0,1.0,0.0,258.0,51.0,96.0,73.0,265.0,22.0,25.0,11.0,327.0,1.0,5.0,13.0,17.0,16.0,11.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,12.0,5.0,1.0,8.0,17.0,47.1,9.0,103.0,22.0,21.4,48.0,40.0,15.0,11.0,4.0,0.0,7.0,6.0,,27.0,0.0,44.0,523.0,104.0,246.0,210.0,94.0,16.0,474.0,7.0,11.0,63.6,7.0,0.0,336.0,1656.0,904.0,32.0,7.0,6.0,14.0,14.0,359.0,327.0,91.1,17.0,3.0,0.0,0.0,17.0,10.0,1.0,11.0,6.0,8.0,0.0,0.0,0.0,62.0,16.0,13.0,55.2,Watford
4,2021-09-11,15:00,Premier League,Matchweek 4,Sat,Home,L,0,2,Wolves,0.0,6.0,2.0,33.3,0.0,0.0,23.0,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,Match Report,5.0,4.0,60.0,0.0,1.7,0.7,0.0,0.0,0.0,0.0,6.0,8.0,75.0,24.0,9.0,25.0,31.0,10.0,20.0,28.0,6.0,0.0,0.0,1.0,13.0,322.0,404.0,79.7,7310.0,2554.0,89.0,109.0,81.7,152.0,175.0,86.9,75.0,105.0,71.4,0.0,0.1,3.0,24.0,5.0,1.0,23.0,404.0,350.0,54.0,15.0,1.0,44.0,15.0,10.0,6.0,1.0,3.0,0.0,252.0,53.0,99.0,58.0,289.0,15.0,20.0,10.0,322.0,1.0,6.0,7.0,9.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,15.0,7.0,0.0,15.0,34.0,44.1,19.0,164.0,40.0,24.4,62.0,78.0,24.0,8.0,3.0,1.0,5.0,18.0,,13.0,0.0,44.0,510.0,87.0,233.0,196.0,114.0,20.0,461.0,13.0,25.0,52.0,14.0,3.0,320.0,1676.0,1052.0,36.0,9.0,8.0,12.0,8.0,391.0,322.0,82.4,23.0,3.0,0.0,0.0,17.0,15.0,1.0,10.0,18.0,15.0,0.0,0.0,1.0,54.0,13.0,5.0,72.2,Watford
5,2021-09-18,15:00,Premier League,Matchweek 5,Sat,Away,W,3,1,Norwich City,3.0,13.0,8.0,61.5,0.23,0.38,15.6,0.0,0.0,0.0,1.8,1.8,0.16,1.2,1.2,Match Report,4.0,3.0,75.0,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,11.0,26.0,42.3,27.0,2.0,74.1,51.3,6.0,100.0,70.7,10.0,1.0,10.0,2.0,24.5,336.0,435.0,77.2,7343.0,2434.0,124.0,142.0,87.3,129.0,161.0,80.1,76.0,118.0,64.4,2.0,1.5,11.0,22.0,10.0,2.0,27.0,435.0,385.0,50.0,11.0,2.0,65.0,20.0,9.0,8.0,2.0,5.0,0.0,252.0,75.0,108.0,102.0,268.0,27.0,23.0,3.0,336.0,0.0,9.0,14.0,8.0,21.0,17.0,2.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,18.0,10.0,12.0,5.0,1.0,7.0,18.0,38.9,11.0,106.0,38.0,35.8,39.0,45.0,22.0,13.0,4.0,0.0,9.0,8.0,,16.0,0.0,52.0,535.0,58.0,182.0,248.0,138.0,23.0,487.0,15.0,22.0,68.2,16.0,4.0,332.0,1686.0,1023.0,38.0,12.0,4.0,10.0,12.0,388.0,336.0,86.6,27.0,1.0,0.0,0.0,14.0,12.0,0.0,9.0,8.0,10.0,0.0,0.0,0.0,80.0,16.0,20.0,44.4,Watford
6,2021-09-21,19:45,EFL Cup,Third round,Tue,Home,L,1,3,Stoke City,1.0,26.0,7.0,26.9,0.04,0.14,,,0.0,0.0,,,,,,Match Report,6.0,3.0,50.0,0.0,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,7.0,,,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,13.0,6.0,0.0,37.0,7.0,4.0,,,0.0,,,,,Watford
7,2021-09-25,15:00,Premier League,Matchweek 6,Sat,Home,D,1,1,Newcastle Utd,1.0,16.0,5.0,31.3,0.06,0.2,20.0,1.0,0.0,0.0,1.1,1.1,0.07,-0.1,-0.1,Match Report,6.0,5.0,83.3,0.0,1.2,0.2,0.0,0.0,0.0,0.0,8.0,15.0,53.3,14.0,4.0,42.9,34.3,13.0,69.2,49.7,7.0,1.0,14.3,2.0,18.0,294.0,388.0,75.8,6476.0,2419.0,98.0,118.0,83.1,139.0,163.0,85.3,55.0,94.0,58.5,1.0,0.9,12.0,29.0,6.0,1.0,39.0,388.0,330.0,58.0,12.0,0.0,38.0,11.0,11.0,5.0,3.0,2.0,0.0,215.0,67.0,106.0,89.0,239.0,17.0,26.0,6.0,294.0,0.0,10.0,17.0,12.0,27.0,21.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,12.0,8.0,6.0,3.0,4.0,15.0,26.7,11.0,138.0,39.0,28.3,47.0,57.0,34.0,14.0,6.0,0.0,8.0,12.0,,18.0,1.0,52.0,508.0,50.0,144.0,251.0,152.0,20.0,451.0,20.0,30.0,66.7,21.0,5.0,281.0,1802.0,1097.0,44.0,14.0,7.0,11.0,13.0,371.0,294.0,79.2,39.0,4.0,0.0,0.0,20.0,11.0,1.0,11.0,12.0,12.0,0.0,0.0,0.0,79.0,18.0,25.0,41.9,Watford
8,2021-10-02,15:00,Premier League,Matchweek 7,Sat,Away,L,0,1,Leeds United,0.0,5.0,1.0,20.0,0.0,0.0,18.7,0.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,Match Report,3.0,2.0,66.7,0.0,0.9,-0.1,0.0,0.0,0.0,0.0,9.0,20.0,45.0,25.0,6.0,44.0,42.8,12.0,75.0,52.3,13.0,2.0,15.4,0.0,16.9,183.0,281.0,65.1,4006.0,2004.0,65.0,79.0,82.3,78.0,111.0,70.3,34.0,72.0,47.2,0.0,0.2,4.0,15.0,3.0,1.0,18.0,281.0,229.0,52.0,10.0,0.0,55.0,6.0,5.0,3.0,1.0,2.0,0.0,148.0,53.0,80.0,72.0,148.0,14.0,25.0,7.0,183.0,0.0,10.0,14.0,8.0,6.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,7.0,8.0,6.0,1.0,6.0,16.0,37.5,10.0,149.0,41.0,27.5,57.0,62.0,30.0,24.0,9.0,1.0,15.0,11.0,,32.0,1.0,34.0,403.0,93.0,194.0,145.0,85.0,14.0,354.0,3.0,11.0,27.3,3.0,0.0,188.0,1047.0,589.0,17.0,6.0,2.0,15.0,9.0,263.0,183.0,69.6,18.0,3.0,0.0,0.0,18.0,10.0,0.0,5.0,11.0,7.0,0.0,0.0,0.0,75.0,18.0,11.0,62.1,Watford
9,2021-10-16,12:30,Premier League,Matchweek 8,Sat,Home,L,0,5,Liverpool,0.0,6.0,2.0,33.3,0.0,0.0,17.6,0.0,0.0,0.0,0.5,0.5,0.08,-0.5,-0.5,Match Report,8.0,3.0,37.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,22.0,27.3,21.0,3.0,76.2,55.2,6.0,100.0,69.7,9.0,0.0,0.0,0.0,15.6,171.0,270.0,63.3,3742.0,1672.0,71.0,87.0,81.6,68.0,86.0,79.1,32.0,87.0,36.8,0.0,0.4,5.0,10.0,3.0,1.0,12.0,270.0,234.0,36.0,12.0,0.0,68.0,7.0,6.0,1.0,1.0,0.0,0.0,111.0,48.0,111.0,57.0,159.0,22.0,12.0,4.0,171.0,7.0,10.0,13.0,7.0,9.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,16.0,5.0,1.0,7.0,18.0,38.9,11.0,232.0,66.0,28.4,81.0,103.0,48.0,21.0,5.0,0.0,16.0,27.0,,31.0,0.0,24.0,405.0,84.0,209.0,147.0,66.0,11.0,369.0,10.0,17.0,58.8,10.0,3.0,180.0,1020.0,483.0,18.0,5.0,2.0,16.0,8.0,246.0,171.0,69.5,12.0,0.0,0.0,0.0,7.0,11.0,8.0,6.0,27.0,12.0,0.0,0.0,0.0,82.0,21.0,15.0,58.3,Watford
10,2021-10-23,15:00,Premier League,Matchweek 9,Sat,Away,W,5,2,Everton,5.0,20.0,8.0,40.0,0.25,0.63,17.7,0.0,0.0,0.0,3.2,3.2,0.16,1.8,1.8,Match Report,4.0,2.0,50.0,0.0,1.6,-0.4,0.0,0.0,0.0,0.0,8.0,21.0,38.1,23.0,3.0,52.2,47.3,11.0,81.8,67.2,12.0,0.0,0.0,0.0,12.0,334.0,452.0,73.9,6873.0,2678.0,120.0,145.0,82.8,147.0,176.0,83.5,60.0,107.0,56.1,5.0,1.9,11.0,23.0,11.0,6.0,28.0,452.0,389.0,63.0,10.0,0.0,67.0,6.0,17.0,5.0,2.0,2.0,0.0,248.0,84.0,120.0,109.0,250.0,32.0,34.0,5.0,334.0,0.0,7.0,15.0,14.0,24.0,15.0,2.0,4.0,2.0,0.0,1.0,7.0,3.0,1.0,2.0,1.0,0.0,0.0,16.0,12.0,5.0,8.0,3.0,6.0,13.0,46.2,7.0,169.0,51.0,30.2,58.0,67.0,44.0,17.0,5.0,0.0,12.0,8.0,,25.0,0.0,50.0,580.0,70.0,185.0,249.0,173.0,25.0,518.0,12.0,18.0,66.7,12.0,0.0,291.0,1623.0,810.0,26.0,15.0,1.0,11.0,17.0,414.0,334.0,80.7,28.0,3.0,0.0,0.0,14.0,9.0,0.0,17.0,8.0,12.0,0.0,0.0,0.0,105.0,27.0,27.0,50.0,Watford
11,2021-10-30,15:00,Premier League,Matchweek 10,Sat,Home,L,0,1,Southampton,0.0,10.0,4.0,40.0,0.0,0.0,18.4,1.0,0.0,0.0,1.2,1.2,0.12,-1.2,-1.2,Match Report,1.0,0.0,0.0,0.0,0.6,-0.4,0.0,0.0,0.0,0.0,17.0,31.0,54.8,30.0,2.0,73.3,55.5,9.0,100.0,78.0,11.0,0.0,0.0,3.0,22.4,225.0,343.0,65.6,5651.0,2596.0,77.0,99.0,77.8,91.0,124.0,73.4,55.0,109.0,50.5,0.0,1.1,8.0,30.0,4.0,2.0,21.0,343.0,301.0,42.0,5.0,0.0,40.0,15.0,20.0,5.0,4.0,1.0,0.0,161.0,64.0,118.0,84.0,189.0,25.0,21.0,4.0,225.0,2.0,5.0,13.0,13.0,16.0,13.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,8.0,5.0,2.0,5.0,14.0,35.7,9.0,154.0,42.0,27.3,40.0,66.0,48.0,14.0,5.0,0.0,9.0,11.0,,39.0,0.0,40.0,460.0,66.0,160.0,188.0,133.0,12.0,417.0,9.0,20.0,45.0,10.0,0.0,231.0,1101.0,603.0,25.0,7.0,1.0,13.0,6.0,309.0,225.0,72.8,21.0,2.0,0.0,0.0,19.0,6.0,2.0,20.0,11.0,6.0,0.0,0.0,0.0,99.0,31.0,34.0,47.7,Watford
